A,20181219,68.27,69.09,65.81,66.83,2845400
AA,20181219,28.32,29.43,27.04,27.61,4941700
AAN,20181219,43.07,44.19,42.03,42.24,743000
AAP,20181219,158.71,160.49,155.43,156.12,1174200
AAT,20181219,41.16,41.16,40.16,40.48,249800
AB,20181219,25.53,26.47,25.11,25.12,591000
ABB,20181219,19.48,19.57,18.935,19.06,3127700
ABBV,20181219,84.33,86.3,82.65,83.52,5510700
ABC,20181219,76.49,78.67,75.66,76.31,1639100
ABEV,20181219,3.99,4.06,3.86,3.89,18563400
ABG,20181219,66.7,67.36,64.22,64.43,194200
ABM,20181219,26.5,32.43,26.43,30.78,3126900
ABR,20181219,10.87,10.88,10.53,10.6,2008300
ABR-A,20181219,24.86,24.95,24.02,24.38,12400
ABR-B,20181219,24.68,24.72,24.28,24.6,4300
ABR-C,20181219,24.4,25.39,24.4,25.39,4700
ABT,20181219,70.34,71.47,68.19,69,7339700
AC,20181219,34.22,34.51,33.42,33.98,42100
ACA,20181219,23.24,24.15,22.99,23.12,651300
ACB,20181219,5.51,5.6,5.28,5.29,8597300
ACC,20181219,42.67,43.07,42.23,42.67,820600
ACCO,20181219,6.75,6.82,6.44,6.5,893400
ACH,20181219,8.43,8.505,8.04,8.33,49700
ACM,20181219,27.02,27.39,26.33,26.62,1203900
ACN,20181219,152.29,156.21,149.58,150.96,3261000
ACP,20181219,10.82,10.97,10.78,10.89,190500
ACRE,20181219,13.92,13.92,13.57,13.6,127300
ACV,20181219,19.61,19.92,19.25,19.25,60400
ADC,20181219,58.97,59.87,58.46,58.58,578600
ADM,20181219,43.09,43.56,42.1,42.4,3124800
ADNT,20181219,17.12,18.54,17.12,17.47,3678600
ADS,20181219,160.12,164.62,157.92,158.75,635000
ADSW,20181219,24.44,24.895,24.09,24.28,603800
ADT,20181219,6.6,6.87,6.48,6.52,2493800
ADX,20181219,12.79,12.92,12.61,12.72,379400
AEB,20181219,18.79,19.09,18.48,18.59,64400
AEE,20181219,67.68,68.24,66.93,67.21,1267100
AEG,20181219,4.75,4.78,4.64,4.66,2026900
AEL,20181219,28.01,28.83,26.75,26.79,872600
AEM,20181219,40.46,41.15,38.17,38.2,3210800
AEO,20181219,18.55,18.71,18,18.11,6169200
AEP,20181219,77.43,77.79,76.47,76.86,2473100
AER,20181219,46.01,46.63,44.68,44.7,936900
AES,20181219,15.02,15.03,14.66,14.74,9350300
AFB,20181219,11.89,11.99,11.89,11.95,115000
AFC,20181219,24.82,25.04,24.82,24.94,12300
AFG,20181219,90.51,91.74,89.14,89.63,481400
AFGH,20181219,24.18,24.47,24.18,24.46,15300
AFI,20181219,13.28,13.74,13.12,13.18,110300
AFL,20181219,44.49,45.12,43.66,43.98,5454200
AFT,20181219,14.32,14.37,14.26,14.35,103000
AG,20181219,5.73,5.91,5.2,5.2,4951200
AGCO,20181219,56.49,57.26,54.49,54.7,1093100
AGD,20181219,8.66,8.82,8.51,8.53,77900
AGI,20181219,3.49,3.63,3.28,3.28,6304800
AGM,20181219,58.36,59.89,56.43,56.54,56900
AGM-A,20181219,24.81,24.81,24.81,24.81,100
AGM-C,20181219,25.615,25.615,25.615,25.615,100
AGM.A,20181219,55.71,55.71,53.95,54.49,1000
AGN,20181219,142.97,143.49,134.05,136.56,10339600
AGO,20181219,37.21,38.18,36.81,37.1,1164700
AGO-B,20181219,25.4,25.54,25.3,25.3,15100
AGO-E,20181219,24.21,24.56,24,24,31100
AGO-F,20181219,23.83,23.83,23.5,23.5,3500
AGR,20181219,51.18,51.3,50.39,50.93,405100
AGRO,20181219,6.73,6.87,6.64,6.66,320000
AGS,20181219,21.04,21.62,20.57,20.67,187900
AGX,20181219,39.31,39.78,38.16,38.36,145000
AHC,20181219,3.89,3.964,3.715,3.73,60500
AHH,20181219,14.91,15.02,14.64,14.74,283200
AHL-C,20181219,22.24,22.7,21.87,21.87,72800
AHL-D,20181219,20.83,20.9,20.43,20.59,43300
AHT,20181219,4.32,4.35,4.115,4.14,509300
AHT-D,20181219,24.89,25.03,24.85,24.92,4800
AHT-F,20181219,20.39,20.82,20.24,20.59,4700
AHT-G,20181219,20.49,20.64,20.18,20.21,21800
AHT-H,20181219,20.6,21.17,20.41,20.55,22100
AHT-I,20181219,20.99,20.99,20.11,20.25,21000
AI,20181219,8,8.14,7.89,7.94,335000
AI-B,20181219,23.865,23.865,23.865,23.865,0
AIC,20181219,22.042,22.15,21.625,22.117,4100
AIF,20181219,13.73,13.73,13.43,13.52,258800
AIG,20181219,37.61,39.96,37.61,39.34,16477700
AIG.W,20181219,5.02,5.92,5.02,5.63,291200
AIN,20181219,65.92,66.73,62.89,63.48,113500
AIR,20181219,41.5,42.98,38.17,39.1,1480200
AIT,20181219,56.17,57.69,54.6,54.75,176600
