A,20180209,66.4,67.53,65.29,66.98,4516900
AA,20180209,46.54,47.06,44.15,45.92,4579500
AAN,20180209,38.67,39.65,38.16,39.46,970500
AAP,20180209,110.39,110.45,103.34,109.14,1577800
AAT,20180209,32.17,33.07,31.5,32.86,271600
AB,20180209,24.8,25,24.36,24.8,276600
ABB,20180209,24.46,24.585,23.753,24.3,5081500
ABBV,20180209,109.57,112.75,106.41,111.3,8909300
ABC,20180209,92.54,92.54,85.8,89.19,3670800
ABEV,20180209,6.56,6.59,6.36,6.54,25849400
ABG,20180209,68.2,70.1,66.85,69.15,258500
ABM,20180209,34.8,35.17,34.15,34.88,527500
ABR,20180209,8.04,8.09,7.98,8.06,514100
ABR-A,20180209,25.25,25.44,25.21,25.32,6900
ABR-B,20180209,25.25,25.25,25.25,25.25,100
ABR-C,20180209,26.03,26.29,26.01,26.29,1800
ABT,20180209,56.63,57.69,55.58,57.17,8028300
AC,20180209,34.6,34.85,34.1,34.75,15200
ACC,20180209,35.05,35.69,34.82,35.48,1846100
ACCO,20180209,11.35,11.4,11.05,11.15,760100
ACH,20180209,14.6,14.64,14.08,14.58,106600
ACM,20180209,34.86,35.005,33.74,34.57,1507300
ACN,20180209,151.69,154.99,148.79,153.84,3656800
ACP,20180209,14.06,14.11,13.85,13.94,108300
ACRE,20180209,12.17,12.23,12.02,12.15,191700
ACV,20180209,21.18,21.18,20.34,20.82,66100
ADC,20180209,44.48,45.81,44.215,45.29,254100
ADM,20180209,41.76,41.82,40.62,41.49,5540500
ADNT,20180209,61.7,62.08,59.1,60.7,1652500
ADS,20180209,242.77,242.77,232.69,240.67,757500
ADSW,20180209,23.25,23.4,22.77,23.21,440700
ADT,20180209,12.39,12.68,12.15,12.64,4091400
ADX,20180209,14.8,14.83,14.35,14.74,471100
AEB,20180209,24.32,24.37,24.04,24.37,27600
AEE,20180209,53.07,55.72,53.05,55.42,4565100
AEG,20180209,6.49,6.52,6.3,6.45,5356300
AEL,20180209,30.82,30.99,28.96,30.06,943900
AEM,20180209,43.3,43.36,41.56,42.85,1986500
AEO,20180209,17.66,17.94,16.91,17.68,4024500
AEP,20180209,63.54,65.19,63.39,64.72,4761500
AER,20180209,51.4,51.46,49.04,50.9,2996800
AES,20180209,10.13,10.28,9.865,10.2,10305100
AFB,20180209,12.71,12.75,12.62,12.64,107000
AFC,20180209,25.2,25.27,25.18,25.27,17700
AFG,20180209,109.79,109.93,107.02,109,570200
AFGH,20180209,25.18,25.285,25.06,25.11,29800
AFI,20180209,14.59,14.72,14.25,14.57,96600
AFL,20180209,42.145,42.62,41.41,42.385,2621200
AFT,20180209,16.16,16.22,16.11,16.16,105200
AG,20180209,5.44,5.45,4.93,5.14,6906900
AGCO,20180209,68.46,69.65,66.03,67.99,1281100
AGD,20180209,10.6,10.67,10.29,10.54,51500
AGI,20180209,5.4,5.42,5.01,5.15,3229300
AGM,20180209,75.45,77.265,73.32,75.11,28000
AGM-A,20180209,25.25,25.25,25.25,25.25,600
AGM-C,20180209,26.75,26.75,26.75,26.75,0
