A,20200402,68.27,72.45,68.14,72.29,1840300
AA,20200402,6.29,6.685,5.92,6.08,10277700
AAN,20200402,19.75,20.58,18.82,19.17,1099000
AAP,20200402,87.71,89.89,81.935,88.41,3036800
AAT,20200402,22.13,23.84,22.13,22.7,337400
AB,20200402,16.94,18.72,16.8816,18.49,556000
ABB,20200402,16.65,17.14,16.61,16.88,3219000
ABBV,20200402,72.78,75.5,71.46,75.13,8077700
ABC,20200402,84.64,86.53,80,83.89,2570400
ABEV,20200402,2.21,2.36,2.21,2.31,23894600
ABG,20200402,46.56,49.19,45.54,47,278500
ABM,20200402,22.91,24.28,22.8,24.24,468500
ABR,20200402,4.59,4.79,4.28,4.28,2665300
ABR-A,20200402,14.3,15.3,14.1413,14.6563,13600
ABR-B,20200402,13.6458,14.7735,12.96,13.7,8600
ABR-C,20200402,14,14.85,13.36,13.5,9500
ABT,20200402,76.12,79.6565,76,79.44,10167900
AC,20200402,25.99,27.31,24.33,27.17,14600
ACA,20200402,37.35,38.2,36,36.6,354400
ACB,20200402,0.83,0.918,0.801,0.8333,33240600
ACC,20200402,25.11,26.665,25.01,26.24,1611100
ACCO,20200402,4.65,4.95,4.51,4.8,911900
ACE.W,20200402,1.61,1.61,1.61,1.61,400
ACEL,20200402,7.5,7.68,7.23,7.39,90900
ACH,20200402,4.8,4.92,4.7901,4.92,66300
ACM,20200402,27.06,28.78,26.9738,27.53,1320300
ACN,20200402,154.05,160.5,153.55,156.27,3030000
ACP,20200402,6.57,6.91,6.57,6.75,107600
ACRE,20200402,5.27,5.86,5.01,5.02,1022000
ACV,20200402,16.83,16.98,16.26,16.65,62400
ADC,20200402,60.37,61.57,57.885,60.6,659400
ADM,20200402,33.72,35.2,33.54,34.33,3022700
ADNT,20200402,7.63,8.33,7.32,7.65,1855000
ADS,20200402,31.01,31.59,26.56,28.29,2273600
ADSW,20200402,32.5,32.76,32.5,32.7,1700400
ADT,20200402,4.16,4.16,3.995,4.11,3623200
ADX,20200402,11.89,12.21,11.84,12.19,460800
AEB,20200402,18.67,19.14,18.11,19,35600
AEE,20200402,66.85,72.31,66.76,71.67,2064900
AEFC,20200402,19.38,20.5211,18.665,18.99,67100
AEG,20200402,2.39,2.52,2.26,2.29,8391200
AEL,20200402,16.02,16.82,15.235,16.4,647600
AEL-A,20200402,15.54,15.54,14.01,14.93,54000
AEM,20200402,42.59,44.9,42.17,43.63,2922700
AEO,20200402,6.9,7.28,6.63,6.79,4263400
AEP,20200402,73.63,77.58,72.39,76.79,4959800
AEP-B,20200402,46.88,48.1656,46.88,47.98,28300
AER,20200402,20,21.46,19.1,19.46,1883100
AES,20200402,12.66,13.57,12.48,13.04,6683700
AFB,20200402,12.41,12.56,12.24,12.56,47100
AFC,20200402,21.215,23.18,21.215,22.56,38200
AFG,20200402,64.54,68.98,64.32,66.35,784100
AFGB,20200402,23,23.494,22.66,23.1026,28900
AFGC,20200402,21.88,21.89,20.23,20.85,12800
AFGH,20200402,22.88,23.61,22.75,23.4,20300
AFI,20200402,1.3,1.53,1.3,1.42,175600
AFL,20200402,31.63,33.12,31.105,31.83,4892700
AFT,20200402,10.84,11.26,10.84,11.1,95000
AG,20200402,6.35,6.66,6.21,6.3,4608000
AGCO,20200402,44.29,45.84,43.257,44.65,496400
AGD,20200402,7.01,7.28,6.9251,7.2,121900
AGI,20200402,5.48,5.885,5.44,5.66,3047600
AGM,20200402,51.65,54.24,51.65,53.38,40000
AGM-A,20200402,23.495,23.8825,23.495,23.8,2100
AGM-C,20200402,25.2001,25.2001,25.2001,25.2001,300
AGM-D,20200402,23.0993,23.39,23.0993,23.2208,6000
AGM.A,20200402,47.96,47.96,47.96,47.96,200
AGN,20200402,174,178.625,173.34,177.54,2868100
AGO,20200402,24.04,24.88,23.18,23.85,1567000
AGO-B,20200402,24.17,24.3,23.32,24.3,13000
AGO-E,20200402,23.31,24.35,23.2,24.2,19500
AGO-F,20200402,23,23.45,22.924,23.45,4900
AGR,20200402,41.18,43.29,41.04,42.43,684800
AGRO,20200402,3.5,3.7,3.41,3.56,728200
AGS,20200402,1.84,1.94,1.54,1.55,1338300
AGX,20200402,35.36,35.4,33.14,34.94,174700
AHC,20200402,1.41,1.47,1.39,1.44,36800
AHH,20200402,9.61,10.254,9.26,9.79,404600
AHH-A,20200402,22.42,24.47,18.99,19,600
AHL-C,20200402,18.32,20.2165,18,19.88,28800
AHL-D,20200402,18,19.32,17.72,19.21,21700
AHL-E,20200402,18.5,19.07,16.903,18.54,30600
AHT,20200402,0.65,0.68,0.6011,0.65,863600
AHT-D,20200402,9.69,10.1,7.615,9,23000
AHT-F,20200402,4.8,5.1896,4.8,5,29100
AHT-G,20200402,4.65,5.21,4.65,5,43000
AHT-H,20200402,5.25,5.3,5.06,5.1393,10600
AHT-I,20200402,4.85,5.68,4.64,5.38,55600
AI,20200402,1.95,2.15,1.9,2.15,685400
AI-B,20200402,11.5,12.765,11.25,12.5001,3100
AI-C,20200402,12,13.18,11.9001,13.1,5900
AIC,20200402,16.5,17.494,16.5,17.49,30200
AIF,20200402,10.67,11.12,10.59,10.79,146800
AIG,20200402,21.11,22.83,21.08,21.25,9317700
AIG-A,20200402,22.3,22.4899,21.15,21.77,77100
AIG.W,20200402,0.72,0.8,0.65,0.73,221100
AIN,20200402,43.19,45.048,41.75,43.77,153900
AIO,20200402,14.93,15.45,14.93,15.43,138000
AIR,20200402,16.55,17.29,16.26,17.19,561500
AIT,20200402,42.48,44.24,42.27,43.9,168100
AIV,20200402,32.37,33.66,30.4,31.22,2135200
AIW,20200402,18.5571,18.7,18.155,18.7,4800
AIZ,20200402,100.99,104.96,98.81,100.06,609400
AIZP,20200402,105.08,105.08,101.59,101.59,21800
AJG,20200402,76.18,79.06,75.57,78.76,1651500
AJRD,20200402,39.87,42.35,39.43,41.56,436700
AJX,20200402,5.19,5.33,4.33,4.43,231000
AJXA,20200402,17.53,17.53,17.03,17.03,1100
AKO.A,20200402,10.5,10.6,10.29,10.29,1200
AKO.B,20200402,12.65,13.66,12.65,13.43,3900
AKR,20200402,10.81,11.51,10.08,10.44,1155600
AL,20200402,20.44,21.81,19.91,20.34,1890300
AL-A,20200402,13.82,14.36,13.05,14.05,82100
ALB,20200402,54.88,59.01,52.95,53.66,1911400
ALC,20200402,48.33,49.75,48.26,49.53,1216200
ALE,20200402,54.94,58.19,54.48,56.6,565500
ALEX,20200402,9.74,10.43,9.51,9.8,606100
ALG,20200402,81.87,87.65,77.72,83.3,50800
ALI-A,20200402,11.25,12.9,11.25,12,9400
ALI-B,20200402,14.4,14.5,13.2641,13.6278,9400
ALI-E,20200402,13.89,14.62,13.82,14.1,14200
ALK,20200402,26.14,27.02,24.28,24.66,3065100
ALL,20200402,86.27,89.73,84.04,85.79,2579900
