A,20200416,78.06,78.92,76.47,78.75,1969200
AA,20200416,7.21,7.4,6.79,6.96,7963200
AAN,20200416,23.17,23.5,22.11,23.01,570200
AAP,20200416,112.84,118.22,110.955,117.53,1139700
AAT,20200416,26.58,27.05,25.2,25.59,467000
AB,20200416,19.94,20.29,19.3351,19.86,425900
ABB,20200416,17.2,17.245,16.885,17.1,2202500
ABBV,20200416,82.73,83.72,81.58,81.86,10326800
ABC,20200416,88.26,89.26,85.54,86.28,1673900
ABEV,20200416,2.31,2.31,2.19,2.2,21200000
ABG,20200416,53.37,54.8,51.39,53.17,315800
ABM,20200416,30.56,31.68,30.14,31.54,722400
ABR,20200416,6.41,6.49,6,6.08,1813800
ABR-A,20200416,20.5,20.581,19.8,20,3600
ABR-B,20200416,19.28,20.34,19.14,19.65,4900
ABR-C,20200416,20.38,20.75,20,20.1,19800
ABT,20200416,92.6,96.985,91.14,96,27036500
AC,20200416,34.51,34.675,32.7,33.32,25100
ACA,20200416,39.01,39.84,37.19,37.94,379800
ACB,20200416,0.71,0.7131,0.655,0.6686,29538500
ACC,20200416,33.46,33.99,32.59,32.71,1838000
ACCO,20200416,5.31,5.54,5.255,5.45,552800
ACE.W,20200416,1.69,1.69,1.69,1.69,100
ACEL,20200416,8.63,8.63,8,8.21,129000
ACH,20200416,5.13,5.13,4.97,5.04,58500
ACM,20200416,31.75,31.78,30.66,31.13,1723800
ACN,20200416,171.26,172.05,167.52,167.95,3051700
ACP,20200416,7.95,7.95,7.76,7.84,203400
ACRE,20200416,7.21,7.22,6.6501,6.86,853100
ACV,20200416,20.35,20.35,19.53,19.91,58700
ADC,20200416,61.58,62.17,59.05,59.92,424700
ADM,20200416,35.63,35.895,34.68,35.66,2736900
ADNT,20200416,10.42,10.58,9.85,10.33,1139900
ADS,20200416,34.45,34.45,32.5145,33,1555100
ADSW,20200416,32.06,32.18,31.8,32.1,1073200
ADT,20200416,5.31,5.451,5.18,5.28,2420100
ADX,20200416,13.68,13.7157,13.5,13.71,145300
AEB,20200416,22.16,22.57,22.02,22.29,20700
AEE,20200416,76.12,77.73,74.9,77.26,1601300
AEFC,20200416,23.39,23.432,23.01,23.3,80500
AEG,20200416,2.44,2.44,2.37,2.4,1964000
AEL,20200416,19.01,19.68,18.07,18.55,672800
AEL-A,20200416,20.44,20.75,19.72,20.7,28100
AEM,20200416,53.05,54.57,52.75,53.93,1717500
AEO,20200416,8.58,8.92,8.41,8.86,2976500
AEP,20200416,84.3,84.7,82.78,84.05,1802800
AEP-B,20200416,50,51.11,50,50.81,9300
AER,20200416,24.2,24.39,22.52,22.73,1967500
AES,20200416,12.7,12.88,12.01,12.16,10027900
AFB,20200416,12.93,13.14,12.88,13.05,54400
AFC,20200416,24.59,24.59,24.35,24.4,10100
AFG,20200416,68.33,69.88,64.42,66.81,948700
AFGB,20200416,25.19,25.78,25.11,25.77,13000
AFGC,20200416,23.87,24.19,23.8319,24.103,10600
AFGH,20200416,24.84,25.34,24.78,25.2,37800
AFI,20200416,1.56,1.7,1.48,1.63,215000
AFL,20200416,35.71,35.7399,34.76,35.04,2878000
AFT,20200416,12.14,12.17,11.71,11.85,108600
AG,20200416,7.47,7.57,7.13,7.35,4492700
AGCO,20200416,47.16,47.6379,44.42,44.92,1008100
AGD,20200416,8.01,8.12,7.93,8.01,60800
AGI,20200416,6.64,6.96,6.575,6.77,3241800
AGM,20200416,54.54,55.0911,51.07,52.72,72900
AGM-A,20200416,25.1253,25.5,24.9885,25.05,5400
AGM-C,20200416,27.04,27.5,27,27,400
AGM-D,20200416,25.05,25.2,25.05,25.19,5700
AGM.A,20200416,54.93,54.93,54.69,54.9,700
AGN,20200416,187.27,196.19,184.67,185.19,6366400
AGO,20200416,28.05,29.1,27.08,28.82,1472300
AGO-B,20200416,25.44,25.93,25.39,25.88,10000
AGO-E,20200416,24.87,25.2,24.87,25.065,25100
AGO-F,20200416,24.49,24.99,24.39,24.39,3500
AGR,20200416,45.22,45.77,44.755,45.48,1129600
AGRO,20200416,3.97,4.02,3.93,3.99,201700
AGS,20200416,3.36,3.59,2.67,2.81,1008800
AGX,20200416,34.61,34.695,32.8,33.81,363700
AHC,20200416,1.44,1.45,1.39,1.44,35100
AHH,20200416,8.73,8.73,8.01,8.27,859900
AHH-A,20200416,20.73,20.737,19.72,20.23,1800
AHL-C,20200416,24.42,24.672,23.1827,24.39,24900
AHL-D,20200416,23.65,23.65,23.08,23.395,39900
AHL-E,20200416,23.57,23.65,22.88,23.3808,14400
AHT,20200416,0.71,0.71,0.6263,0.6301,853700
AHT-D,20200416,12.52,13.05,10,10.41,11300
AHT-F,20200416,6.32,6.45,5.95,6.2,43300
AHT-G,20200416,6.09,6.22,5.8,5.8,24700
AHT-H,20200416,6.35,6.38,6,6,8000
AHT-I,20200416,6.33,6.4165,6,6.13,17600
AI,20200416,2.8,2.8,2.57,2.61,396300
AI-B,20200416,16.375,16.4622,15.96,15.96,2200
AI-C,20200416,16.75,16.75,16.68,16.71,700
AIC,20200416,20,20.41,20,20.41,1700
AIF,20200416,11.88,11.8935,11.45,11.49,109600
AIG,20200416,23.85,24.12,22.94,23.18,8829400
AIG-A,20200416,25.44,25.47,25.2101,25.44,62500
AIG.W,20200416,0.85,0.85,0.6501,0.74,281400
AIN,20200416,44.75,45.78,43.16,45.29,374000
AIO,20200416,17.05,17.24,16.84,17.04,62300
AIR,20200416,17.47,17.47,16.17,16.66,322100
AIT,20200416,45.75,46.7,43.93,45.47,293800
AIV,20200416,37.48,37.9,35.98,36.15,1778200
AIW,20200416,22,22,21.11,21.8829,1400
AIZ,20200416,101.02,102.59,99.465,100.58,472000
AIZP,20200416,103.67,103.67,103.67,103.67,30300
AJG,20200416,83.85,84.24,80.56,80.79,1100000
AJRD,20200416,41.13,42.28,39.79,41.92,771600
AJX,20200416,7.52,7.59,6.86,7.04,253500
AJXA,20200416,21.28,21.29,20.9,20.93,6400
AKO.A,20200416,10.31,10.55,10.31,10.33,1800
AKO.B,20200416,13.12,13.4,13.01,13.01,3200
AKR,20200416,12.4,12.43,11.08,11.23,816700
AL,20200416,23.2,23.2,21.15,21.78,1245100
AL-A,20200416,16.96,17.51,15.78,17.32,69200
ALB,20200416,58.26,58.92,56.7001,58.57,1618100
ALC,20200416,51.42,51.44,50.334,50.91,1028400
ALE,20200416,57.4,57.95,55.71,56.39,478500
ALEX,20200416,11.53,11.53,10.85,11.15,422600
ALG,20200416,86.65,87.52,82.92,86.96,52400
ALI-A,20200416,13.7,13.95,13.27,13.4922,18000
ALI-B,20200416,14.8539,15.77,14.545,15.5,33100
ALI-E,20200416,15.09,15.55,14.9,15.36,10700
ALK,20200416,29.24,29.45,27.51,28.26,3274700
ALL,20200416,97.77,100.24,97.61,99.93,2168600
ALL-B,20200416,25.57,25.83,25.45,25.68,15600
ALL-G,20200416,26.26,26.43,26.2,26.25,20300
ALL-H,20200416,25,25.1,24.823,24.95,190200
ALL-I,20200416,24.95,25,24.6801,24.92,40800
ALL-Y,20200416,21.36,21.6333,20.99,21,262000
ALLE,20200416,94.37,95.47,92.15,93.98,754800
ALLY,20200416,14.16,14.23,13.42,13.56,8272100
ALP-Q,20200416,26.1909,26.57,26.1909,26.35,3800
ALSN,20200416,33.45,33.46,32.51,33.32,954700
ALT.W,20200416,0.7533,0.7533,0.7033,0.7033,200
ALTG,20200416,4.68,4.7,4.52,4.58,143700
ALU.U,20200416,10.12,10.15,9.97,9.97,33900
ALU.W,20200416,0.75,0.79,0.75,0.75,281300
ALUS,20200416,10,10,9.65,9.65,3400
ALV,20200416,53.11,53.26,51.71,52.39,557500
ALX,20200416,285,295,282.55,293.8,9500
AM,20200416,3.24,3.26,2.83,2.85,12106800
AMB.W,20200416,6.24,6.24,5.54,5.98,1600
AMBC,20200416,14.24,14.68,13.79,14.56,422200
AMC,20200416,2.35,2.49,2.15,2.44,6290800
AMCR,20200416,8.55,8.6,8.31,8.46,5291100
AME,20200416,76.02,77.41,73.11,76,1860300
AMG,20200416,59.65,60.89,58.57,59.89,380900
AMH,20200416,24.77,24.77,23.43,23.76,3151200
AMH-D,20200416,25.06,25.15,24.86,24.982,14400
AMH-E,20200416,24.83,25.064,24.792,24.9365,2400
AMH-F,20200416,23.3,23.38,23.25,23.35,5400
AMH-G,20200416,23.4,23.642,23.4,23.5,3200
AMH-H,20200416,24.24,24.74,24.24,24.49,3500
AMK,20200416,20.49,21.9,20.27,21.53,87200
AMN,20200416,56.93,57.25,53.48,54.14,785900
AMOV,20200416,12.39,12.39,10.52,10.54,8400
AMP,20200416,103.6,104.3435,100.11,101.69,861500
AMPY,20200416,0.79,0.7999,0.6701,0.7017,252200
AMRC,20200416,16.81,16.84,16.09,16.62,158600
AMRX,20200416,3.48,3.58,3.2,3.24,1886500
AMT,20200416,249.59,252.72,247.55,251.78,1640900
AMX,20200416,10.76,10.81,10.12,10.57,7528400
AN,20200416,30.64,31.2,30.0156,30.4,665600
ANET,20200416,205,210.76,203,205.21,773900
ANF,20200416,10.16,10.38,9.91,10.1,1151200
ANH,20200416,1.3,1.305,1.16,1.2,1401800
ANH-A,20200416,18.9,18.9,18.37,18.3741,1800
ANH-B,20200416,16.21,16.21,16.21,16.21,300
ANH-C,20200416,18.09,18.19,17,18.19,9300
ANTM,20200416,254.51,273.39,250.62,271.84,2717300
AOD,20200416,7.22,7.22,7.02,7.1,389800
AON,20200416,183.86,186.98,181.965,186.24,1239300
AOS,20200416,40.05,40.21,39.21,39.9,1443700
AP,20200416,2.91,3.07,2.91,3.01,50800
APA,20200416,7.96,7.98,7.38,7.49,13094900
APAM,20200416,22.43,22.565,21.23,21.97,465200
APD,20200416,214.44,215.27,211.545,212.88,974400
APH,20200416,80.38,81.17,79.59,80.86,1546000
APHA,20200416,3.82,3.87,3.39,3.57,10641800
APLE,20200416,8.25,8.33,7.8,8.02,2815000
APO,20200416,34.18,36.52,33.66,36.33,1409900
APO-A,20200416,24.92,24.99,24.71,24.94,12900
APO-B,20200416,24.76,25.1,24.75,25.05,36300
APRN,20200416,11.49,11.97,11.35,11.78,904200
APTS,20200416,6.93,7.1416,6.76,6.97,487200
APTV,20200416,60.38,61.29,57.8,59.36,1427000
APY,20200416,7.66,7.66,6,6.07,1914000
AQN,20200416,13.7,13.88,13.44,13.67,727800
AQNA,20200416,25.6,25.77,25.2,25.58,14400
AQNB,20200416,25.39,25.6649,25.14,25.33,7000
AQUA,20200416,13.52,13.77,13.01,13.61,739500
AR,20200416,1.43,1.44,1.24,1.24,7827600
ARA,20200416,6.23,6.25,5.8,6.17,97700
ARC,20200416,0.6542,0.6543,0.5901,0.61,64800
ARCH,20200416,31.5,31.5,28.4,28.82,474200
ARCO,20200416,3.91,3.94,3.62,3.72,706400
ARD,20200416,12.98,13.32,12.55,13.22,102300
ARDC,20200416,10.69,10.795,10.58,10.69,163700
ARE,20200416,152.29,153.15,150.01,152.07,1010700
ARE-A,20200416,25.08,25.15,24.71,25.105,25400
ARES,20200416,30.9,31.96,30.41,31.93,611900
ARGD,20200416,24.25,24.38,23.9,24.3603,25400
ARGO,20200416,34.68,34.7,32.68,33.07,358600
ARI,20200416,8.1,8.4,7.66,7.79,2368000
ARL,20200416,8.94,8.94,6.72,6.74,3700
ARLO,20200416,2.29,2.32,2.05,2.12,912200
ARMK,20200416,20.74,21.19,19.56,20.87,2402000
ARNC,20200416,8.77,9.04,8.06,8.54,1832100
AROC,20200416,3.86,3.89,3.57,3.71,1135900
ARR,20200416,8.31,8.4,7.8314,8,1728500
ARR-C,20200416,19.48,19.48,18.38,19.05,74100
ARW,20200416,54.44,54.53,52.69,54.33,478000
ASA,20200416,13,13.14,12.74,13.08,73600
ASB,20200416,11.97,11.97,11.18,11.49,1967500
ASB-C,20200416,24.5,25.0501,24.5,25.05,3400
ASB-D,20200416,23.68,23.68,22.456,23.5,8300
ASB-E,20200416,24.3772,24.446,24.05,24.39,3400
ASC,20200416,4.82,5.1,4.6999,5.09,326600
ASG,20200416,5.09,5.1696,5.06,5.12,190100
ASGN,20200416,37.31,37.35,34.97,36.17,316100
ASH,20200416,55.14,55.81,53.24,55.59,846100
ASIX,20200416,9.81,10.11,9.14,9.87,296400
ASPN,20200416,6.05,6.26,6.01,6.16,37100
ASR,20200416,96.33,96.33,93.04,95.55,113000
ASX,20200416,4.36,4.36,4.24,4.28,432800
AT,20200416,2.05,2.07,1.985,2.02,485000
ATC-D,20200416,19.26,20.1,19.26,19.9,5000
ATC-E,20200416,20.025,20.33,19.7715,20.2299,12400
ATC-G,20200416,19.58,20.26,19.43,20.1,23000
ATC-H,20200416,18.91,19.175,18.73,18.99,26400
ATC-I,20200416,18.03,19.05,18.03,18.85,22300
ATCO,20200416,7.02,7.13,6.85,6.9,362500
ATEN,20200416,6.65,6.89,6.44,6.74,456600
ATGE,20200416,26.28,26.28,24.73,25.71,523600
ATH,20200416,23.97,24.3,23.2,23.64,1406600
ATH-A,20200416,23.75,24.1186,23.01,23.95,65200
ATH-B,20200416,23.25,23.65,22.19,22.74,67200
ATHM,20200416,74.49,77.41,74.4,76.79,533300
ATI,20200416,7.45,7.68,7.11,7.59,2235000
ATKR,20200416,21.86,22.09,20.175,20.68,473300
ATO,20200416,106.64,107.3032,103.65,105.09,622000
ATR,20200416,103.03,103.03,99.68,101.85,293900
ATTO,20200416,1.06,1.06,0.96,1.04,72900
ATUS,20200416,25.99,26.12,25.47,25.98,6405400
ATV,20200416,10.12,10.56,10.1188,10.5338,2500
AU,20200416,23.06,23.37,22.42,22.89,3250300
AUY,20200416,4.25,4.46,4.2,4.36,22124000
AVA,20200416,43.38,44.37,42.98,44.15,458400
AVAL,20200416,4.76,4.76,4.59,4.67,229200
AVB,20200416,161.79,164.93,159.01,161.25,866000
AVD,20200416,13.94,14.39,13.26,13.75,115100
AVH,20200416,1.25,1.27,1.12,1.15,884800
AVK,20200416,11.71,11.86,11.64,11.82,165700
AVLR,20200416,80.71,81.49,76.85,78.04,875300
AVNS,20200416,28.73,29.96,27.91,29.48,274300
AVT-A,20200416,47.95,48.74,47.95,48.6,74600
AVTR,20200416,13.72,13.92,13.35,13.61,1624500
AVY,20200416,107.66,108.3502,101.66,104.68,539700
AVYA,20200416,8.74,8.84,7.9,8.25,2946600
